step,seed,mean_mae,mean_miss,mean_aoi,mae_ratio,miss_ratio,aoi_ratio
26624,9999,9.410241996555104,0.0009765625,1.8205517045310124,1.0455824440616783,0.06510416666666667,0.5201576298660036
27648,9999,9.22169916293495,0.001953125,1.63312948316822,1.0246332403261056,0.13020833333333334,0.46660842376234857
28672,9999,5.91707965360386,0.001953125,1.0097230253495777,0.6574532948448734,0.13020833333333334,0.2884922929570222
29696,9999,9.87510963686969,0.00390625,1.729187021344004,1.0972344040966322,0.2604166666666667,0.4940534346697154
30720,9999,8.797685590120096,0.0009765625,1.7972559195498183,0.9775206211244551,0.06510416666666667,0.513501691299948
31744,9999,9.443428762684928,0.0048828125,1.7810417483433834,1.0492698625205474,0.32552083333333337,0.5088690709552524
32768,9999,9.636505842704018,0.0009765625,1.7383631308371663,1.0707228714115575,0.06510416666666667,0.4966751802391904
33792,9999,9.549079333022071,0.00390625,1.759168489312276,1.0610088147802301,0.2604166666666667,0.502619568374936
34816,9999,9.098852249214243,0.0009765625,1.7920400994607952,1.010983583246027,0.06510416666666667,0.5120114569887987
35840,9999,9.135014232095596,0.001953125,1.7621111071944942,1.015001581343955,0.13020833333333334,0.5034603163412841
36864,9999,4.818268970063979,0.0,1.1232158582299747,0.5353632188959977,0.0,0.3209188166371356
37888,9999,4.081018673689114,0.0,0.8702415450043537,0.45344651929879043,0.0,0.24864044142981534
38912,9999,10.064347781738215,0.0,1.7438182558607562,1.1182608646375796,0.0,0.4982337873887875
39936,9999,9.349187830704539,0.0,1.736619202234923,1.0387986478560598,0.0,0.4961769149242637
40960,9999,11.208933849019111,0.0026041666666666665,1.6672895635425755,1.2454370943354567,0.1736111111111111,0.4763684467264501
41984,9999,9.626817401592216,0.0009765625,1.7693982071036352,1.0696463779546908,0.06510416666666667,0.5055423448867529
43008,9999,8.989985219685114,0.0,1.5931759241137278,0.9988872466316793,0.0,0.45519312117535077
44032,9999,7.1843514389638194,0.0009765625,1.2405289367208345,0.79826127099598,0.06510416666666667,0.3544368390630956
45056,9999,9.212925735140503,0.0009765625,1.676557413072496,1.0236584150156114,0.06510416666666667,0.4790164037349989
46080,9999,9.572667842794989,0.0009765625,1.652846449631984,1.0636297603105542,0.06510416666666667,0.4722418427519954
47104,9999,7.222243167785562,0.001953125,1.2613636455038213,0.8024714630872847,0.13020833333333334,0.3603896130010918
48128,9999,7.25250925716628,0.0009765625,1.1758936379463327,0.8058343619073645,0.06510416666666667,0.3359696108418094
49152,9999,9.139868475066045,0.00390625,1.6390172445481086,1.015540941674005,0.2604166666666667,0.4682906412994596
50176,9999,9.010568996812538,0.00390625,1.6118339956653134,1.001174332979171,0.2604166666666667,0.4605239987615181
51200,9999,8.900006255870643,0.0009765625,1.6811313727499897,0.988889583985627,0.06510416666666667,0.48032324935713994
52224,9999,9.671627304970155,0.00390625,1.5607116414223672,1.074625256107795,0.2604166666666667,0.44591761183496204
53248,9999,8.948425594107494,0.0048828125,1.6391115167003545,0.9942695104563882,0.32552083333333337,0.4683175762001013
54272,9999,9.068283746768849,0.0009765625,1.6774211663384477,1.0075870829743165,0.06510416666666667,0.47926319038241366
55296,9999,8.938068977261114,0.0009765625,1.7561408284125286,0.9931187752512349,0.06510416666666667,0.5017545224035797
56320,9999,3.474104189384348,0.0,0.8300032820739651,0.38601157659826085,0.0,0.23714379487827575
57344,9999,5.402929444967336,0.0,1.0942700660289486,0.6003254938852596,0.0,0.31264859029398534
58368,9999,9.309421108096743,0.0,1.6317475868781481,1.0343801231218603,0.0,0.4662135962508995
59392,9999,10.260254632518862,0.00048828125,1.5696092418218406,1.1400282925020957,0.032552083333333336,0.44845978337766873
60000,9999,10.280585584304001,0.001644736842105263,1.5586973033422726,1.142287287144889,0.10964912280701754,0.44534208666922076
